vessel,begin_date,end_date,begin_port_id,end_port_id
77,2019-12-02 18:45:14,2019-12-13 00:45:12,104,14
78,2019-01-20 01:59:00,2019-02-01 16:59:00,149,104
78,2019-02-02 16:58:00,2019-04-06 18:42:28,104,34
78,2019-04-08 04:15:37,2019-04-10 22:18:00,34,22
78,2019-04-13 01:26:41,2019-06-22 01:06:12,22,154
78,2019-06-23 01:30:19,2019-06-27 01:28:27,154,54
78,2019-07-01 18:59:37,2019-07-17 11:47:29,54,104
78,2019-07-19 01:31:08,2019-07-31 01:22:11,104,13
78,2019-08-01 02:42:31,2019-08-12 23:52:39,13,104
78,2019-08-14 02:49:21,2019-08-31 23:10:10,104,76
78,2019-09-03 01:28:16,2019-09-16 10:04:12,76,32
78,2019-09-17 11:54:01,2019-09-27 04:09:25,32,76
78,2019-09-28 23:50:29,2019-10-15 20:17:37,76,73
78,2019-10-16 18:59:59,2019-10-27 01:29:46,73,38
79,2019-01-03 07:57:00,2019-01-15 04:43:00,104,13
79,2019-01-16 07:59:00,2019-01-27 22:40:00,13,104
79,2019-01-29 04:44:00,2019-02-11 02:14:00,104,22
79,2019-02-12 01:59:00,2019-03-02 04:09:00,22,104
79,2019-03-03 07:57:00,2019-03-16 15:54:00,104,13
79,2019-03-18 06:32:00,2019-03-23 06:51:00,13,54
79,2019-03-24 06:56:00,2019-03-30 07:25:31,54,32
79,2019-03-31 22:22:47,2019-04-10 17:55:01,32,98
79,2019-04-12 01:22:33,2019-04-25 01:13:17,98,99
79,2019-04-30 02:52:24,2019-05-11 01:15:50,99,30
79,2019-05-12 01:31:24,2019-05-30 20:35:45,30,104
79,2019-05-31 23:44:52,2019-06-11 01:25:10,104,13
79,2019-06-13 04:11:16,2019-06-25 06:33:44,13,104
79,2019-06-26 11:51:21,2019-07-07 23:50:58,104,54
79,2019-07-10 05:57:46,2019-07-16 04:25:00,54,99
79,2019-07-17 05:55:51,2019-08-04 21:58:23,99,149
79,2019-08-06 20:51:40,2019-08-19 13:31:15,149,104
79,2019-08-20 23:55:50,2019-09-08 02:54:13,104,13
79,2019-09-10 06:24:39,2019-09-18 18:59:05,13,100
79,2019-10-09 10:31:12,2019-10-11 19:08:45,100,177
79,2019-10-13 20:52:35,2019-10-23 23:45:57,177,22
79,2019-10-25 04:31:11,2019-11-01 07:30:48,22,54
79,2019-11-02 07:30:17,2019-11-08 09:56:25,54,100
79,2019-11-13 05:30:34,2019-11-17 05:31:20,100,177
79,2019-11-18 08:31:26,2019-11-25 00:48:06,177,54
79,2019-11-28 00:45:28,2019-12-05 21:38:59,54,38
81,2019-01-05 19:59:00,2019-01-14 12:59:00,10,93
81,2019-01-15 18:11:00,2019-01-26 18:56:00,93,138
81,2019-01-29 01:45:00,2019-02-04 16:57:00,138,83
81,2019-02-05 22:50:00,2019-02-13 01:55:00,83,138
81,2019-02-14 01:58:00,2019-03-15 00:58:00,138,54
81,2019-03-16 12:42:00,2019-03-26 14:00:00,54,32
81,2019-03-26 19:19:00,2019-04-01 22:17:04,32,54
81,2019-04-04 05:59:09,2019-04-13 22:53:19,54,32
81,2019-04-15 03:59:02,2019-04-19 18:59:19,32,54
81,2019-04-22 03:35:51,2019-05-04 11:49:21,54,104
81,2019-05-05 16:32:25,2019-05-20 01:27:04,104,149
81,2019-05-21 20:53:21,2019-06-06 13:31:12,149,104
81,2019-06-07 18:59:54,2019-06-19 23:46:11,104,149
81,2019-06-21 18:56:07,2019-07-05 09:55:14,149,104
81,2019-07-06 10:32:50,2019-07-18 01:28:16,104,149
81,2019-07-19 17:47:57,2019-07-31 10:29:29,149,177
81,2019-08-11 07:32:22,2019-08-28 01:31:49,177,38
81,2019-08-29 01:33:50,2019-08-30 17:43:45,38,34
81,2019-08-30 20:33:00,2019-09-13 11:51:08,34,99
81,2019-09-13 14:54:16,2019-09-14 04:58:17,99,32
81,2019-09-16 05:17:38,2019-09-20 20:45:29,32,54
81,2019-09-23 02:56:50,2019-10-11 11:57:12,54,104
81,2019-10-12 17:53:05,2019-10-24 23:38:09,104,149
81,2019-10-26 20:48:00,2019-11-21 15:58:15,149,10
82,2019-01-08 07:52:00,2019-01-19 05:18:00,99,38
82,2019-01-20 04:59:00,2019-02-13 07:59:00,38,99
82,2019-02-14 07:55:00,2019-02-25 07:51:00,99,70
82,2019-02-26 22:59:00,2019-03-28 12:54:00,70,138
82,2019-03-30 19:16:44,2019-04-12 07:16:50,138,122
82,2019-04-13 07:23:18,2019-04-26 14:49:13,122,138
82,2019-05-05 07:31:43,2019-05-28 23:41:56,138,84
82,2019-05-31 02:41:20,2019-06-03 01:41:35,84,37
82,2019-06-06 01:29:23,2019-06-08 07:31:58,37,24
82,2019-06-10 04:31:20,2019-07-03 05:54:43,24,138
82,2019-07-04 14:51:46,2019-08-11 16:29:28,138,54
82,2019-08-18 04:31:28,2019-08-24 20:44:52,54,99
82,2019-08-26 14:57:56,2019-09-03 23:25:01,99,154
82,2019-09-05 01:27:04,2019-09-22 07:31:12,154,104
82,2019-09-23 11:54:39,2019-10-11 23:45:42,104,154
82,2019-10-12 23:51:34,2019-10-21 20:54:54,154,99
82,2019-10-25 04:30:34,2019-11-05 22:33:59,99,40
82,2019-11-06 20:01:04,2019-12-02 21:49:16,40,138
83,2019-01-06 04:57:00,2019-01-16 01:48:00,30,100
83,2019-01-18 01:48:00,2019-01-29 01:43:00,100,30
83,2019-01-30 04:56:00,2019-02-18 21:48:00,30,100
83,2019-02-20 01:58:00,2019-02-28 04:51:00,100,30
83,2019-03-01 09:57:00,2019-03-14 23:50:00,30,156
83,2019-03-16 15:02:00,2019-03-29 22:24:37,156,30
83,2019-03-31 01:24:22,2019-04-16 22:22:42,30,73
83,2019-04-17 22:26:33,2019-04-27 23:54:51,73,30
83,2019-04-28 23:56:20,2019-05-07 20:47:31,30,90
83,2019-05-10 10:24:09,2019-06-03 20:53:31,90,22
83,2019-06-04 20:55:36,2019-06-18 05:54:00,22,73
83,2019-06-19 03:56:29,2019-07-04 20:43:17,73,22
83,2019-07-05 23:51:27,2019-07-16 13:32:41,22,104
83,2019-07-17 16:32:48,2019-08-03 01:30:23,104,13
83,2019-08-05 01:24:52,2019-08-15 23:49:59,13,104
83,2019-08-17 05:46:29,2019-09-11 04:57:47,104,13
83,2019-09-12 06:27:44,2019-09-24 23:55:34,13,104
83,2019-09-25 23:44:03,2019-10-06 23:42:57,104,149
83,2019-10-08 20:55:02,2019-10-26 10:29:03,149,104
83,2019-10-27 16:31:14,2019-11-19 05:29:12,104,13
84,2019-01-16 01:46:00,2019-01-29 10:44:00,111,100
84,2019-03-05 04:47:00,2019-03-14 02:59:00,100,143
84,2019-03-15 06:59:00,2019-04-07 04:14:52,143,90
84,2019-04-25 23:44:41,2019-04-29 01:30:51,90,7
84,2019-04-29 13:30:52,2019-05-03 14:49:02,7,90
84,2019-05-25 23:46:09,2019-05-29 01:31:48,90,7
84,2019-05-29 20:57:58,2019-06-03 02:57:00,7,90
84,2019-06-04 02:46:20,2019-06-14 01:32:13,90,7
84,2019-06-14 16:28:55,2019-06-24 07:30:47,7,104
84,2019-06-25 13:34:30,2019-07-10 06:49:01,104,54
84,2019-07-11 00:50:13,2019-07-13 05:20:53,54,90
84,2019-07-29 10:12:02,2019-08-02 04:29:43,90,54
84,2019-08-02 17:58:06,2019-08-11 18:57:18,54,100
84,2019-08-12 20:54:18,2019-08-22 20:56:17,100,143
84,2019-08-23 23:48:00,2019-09-03 16:30:14,143,104
84,2019-09-04 17:49:42,2019-09-21 23:50:26,104,54
84,2019-09-24 04:29:20,2019-09-30 23:45:32,54,100
84,2019-10-02 04:30:33,2019-10-14 01:23:59,100,40
84,2019-10-14 18:56:12,2019-10-27 23:50:24,40,100
84,2019-10-29 04:30:58,2019-11-14 21:56:40,100,154
84,2019-11-16 00:45:48,2019-11-26 09:45:50,154,100
85,2019-07-27 05:46:45,2019-09-15 14:58:32,72,104
85,2019-09-17 14:55:19,2019-09-29 23:18:35,104,76
85,2019-10-01 04:30:40,2019-10-17 13:32:16,76,104
85,2019-10-18 17:47:11,2019-10-31 01:24:19,104,13
85,2019-11-02 01:31:33,2019-11-12 12:56:01,13,104
85,2019-11-13 18:50:41,2019-11-30 02:24:40,104,13
85,2019-12-02 21:49:42,2019-12-29 15:50:38,13,138
86,2019-01-01 14:47:00,2019-01-11 07:46:00,7,104
86,2019-01-12 10:51:00,2019-01-25 07:59:00,104,13
86,2019-01-27 01:59:00,2019-02-08 02:07:00,13,90
86,2019-04-24 22:27:08,2019-05-01 09:16:36,90,18
86,2019-05-02 23:46:13,2019-05-09 14:43:53,18,90
86,2019-05-15 23:43:33,2019-05-20 01:17:21,90,76
86,2019-05-21 04:21:28,2019-05-31 14:17:26,76,92
86,2019-06-01 17:50:41,2019-06-13 20:54:35,92,30
86,2019-06-14 23:48:58,2019-06-23 18:58:11,30,154
86,2019-06-24 01:31:37,2019-06-24 14:48:43,154,76
86,2019-07-24 02:56:20,2019-07-31 23:50:38,76,54
86,2019-08-01 16:29:39,2019-08-05 02:54:51,54,90
86,2019-08-18 02:23:39,2019-08-25 21:52:15,90,18
86,2019-08-28 01:58:54,2019-09-03 02:56:40,18,90
86,2019-09-04 02:24:00,2019-09-10 06:36:58,90,22
86,2019-09-10 20:58:01,2019-09-16 23:55:28,22,90
86,2019-09-19 17:52:54,2019-09-24 04:30:45,90,7
86,2019-09-24 18:59:19,2019-10-05 13:29:25,7,104
86,2019-10-06 14:55:23,2019-10-25 08:39:26,104,90
86,2019-11-09 23:07:47,2019-11-16 06:42:34,90,70
86,2019-11-20 00:10:12,2019-11-28 00:46:40,70,90
86,2019-12-24 18:52:53,2019-12-27 21:43:09,90,121
87,2019-01-10 00:59:00,2019-01-25 01:42:00,149,100
87,2019-01-27 01:47:00,2019-02-04 04:58:00,100,63
87,2019-02-05 04:57:00,2019-02-18 16:49:00,63,104
87,2019-02-19 16:46:00,2019-03-02 10:58:00,104,14
87,2019-03-03 10:59:00,2019-03-10 09:52:00,14,7
87,2019-03-17 00:53:00,2019-03-28 00:44:00,7,104
87,2019-03-29 00:46:00,2019-04-08 03:01:03,104,14
87,2019-04-09 18:37:17,2019-04-23 04:31:16,14,104
87,2019-04-24 07:22:40,2019-05-06 01:06:35,104,14
87,2019-05-06 23:52:18,2019-05-19 01:36:38,14,104
87,2019-05-20 01:30:45,2019-06-01 08:25:09,104,14
87,2019-06-02 02:49:08,2019-06-12 07:27:46,14,54
87,2019-07-23 10:30:15,2019-08-04 02:56:54,54,104
87,2019-08-05 05:45:21,2019-08-15 23:49:02,104,14
87,2019-08-17 02:50:46,2019-08-26 23:55:02,14,104
87,2019-08-27 20:52:07,2019-09-08 20:51:20,104,14
87,2019-09-09 17:45:28,2019-09-22 07:27:51,14,104
87,2019-09-23 10:29:19,2019-10-04 04:33:20,104,149
87,2019-10-05 20:53:24,2019-10-18 02:56:02,149,104
87,2019-10-19 05:58:18,2019-10-29 02:54:11,104,14
87,2019-10-30 17:57:17,2019-11-11 00:56:52,14,104
87,2019-11-12 00:56:57,2019-11-25 06:52:09,104,14
87,2019-11-25 23:29:18,2019-12-06 21:44:06,14,104
88,2019-01-13 07:59:00,2019-01-23 21:47:00,149,104
88,2019-01-25 01:54:00,2019-02-06 04:52:00,104,149
88,2019-02-08 01:59:00,2019-02-20 21:53:00,149,104
88,2019-02-21 22:55:00,2019-03-05 04:49:00,104,149
88,2019-03-07 04:59:00,2019-03-18 09:34:00,149,104
88,2019-03-18 17:53:00,2019-04-03 18:45:37,104,154
88,2019-04-03 19:25:16,2019-04-17 13:13:39,154,104
88,2019-04-18 13:31:31,2019-05-01 04:25:10,104,14
88,2019-05-02 01:13:09,2019-05-12 18:59:44,14,104
88,2019-05-13 23:55:24,2019-05-27 01:25:07,104,149
88,2019-05-28 14:25:55,2019-06-09 18:58:58,149,104
88,2019-07-05 04:32:18,2019-07-17 05:08:35,104,14
88,2019-07-17 11:38:35,2019-07-28 23:55:22,14,104
88,2019-07-29 23:52:06,2019-08-09 23:38:57,104,149
88,2019-08-12 18:50:05,2019-08-24 00:19:40,149,54
88,2019-09-20 20:45:40,2019-10-01 14:57:19,54,104
88,2019-10-03 20:52:27,2019-10-14 08:45:57,104,149
88,2019-10-15 20:50:35,2019-10-28 13:28:51,149,104
88,2019-10-29 14:56:15,2019-11-08 21:52:20,104,14
88,2019-11-10 21:54:35,2019-11-24 00:50:22,14,104
88,2019-11-24 21:45:13,2019-12-05 00:44:12,104,14
88,2019-12-05 21:47:39,2019-12-16 03:49:23,14,104
89,2019-01-13 16:55:00,2019-01-23 10:59:00,104,14
89,2019-01-24 07:59:00,2019-02-05 07:40:00,14,104
89,2019-02-11 07:55:00,2019-02-22 04:51:00,104,149
89,2019-02-24 01:59:00,2019-03-07 10:46:00,149,104
89,2019-03-08 04:49:00,2019-03-19 03:53:00,104,149
89,2019-03-22 03:59:00,2019-04-05 00:00:05,149,104
89,2019-04-06 04:26:20,2019-04-16 03:43:34,104,14
89,2019-04-17 04:16:37,2019-04-30 23:46:53,14,104
89,2019-05-02 01:31:57,2019-05-14 04:27:38,104,149
89,2019-05-15 20:56:50,2019-05-26 17:44:02,149,104
89,2019-05-27 18:59:03,2019-06-06 23:46:19,104,149
89,2019-06-09 01:17:58,2019-06-11 20:54:37,149,34
89,2019-06-11 23:45:09,2019-06-24 18:59:42,34,104
89,2019-06-25 20:56:23,2019-07-19 23:40:16,104,54
89,2019-08-17 13:31:58,2019-08-30 01:32:17,54,104
89,2019-08-31 17:42:12,2019-09-13 04:58:48,104,149
89,2019-09-14 18:43:43,2019-09-27 12:02:53,149,104
89,2019-09-28 13:30:30,2019-10-08 21:12:22,104,14
89,2019-10-09 14:36:58,2019-10-20 16:32:17,14,104
89,2019-11-15 03:48:25,2019-11-28 02:29:09,104,149
89,2019-11-29 21:54:17,2019-12-10 11:30:40,149,104
90,2019-01-01 02:58:00,2019-01-13 07:59:00,104,38
90,2019-01-13 16:59:00,2019-01-29 05:42:00,38,59
90,2019-01-30 04:08:00,2019-03-03 07:52:00,59,38
90,2019-03-04 04:46:00,2019-03-16 00:48:00,38,104
90,2019-03-18 09:55:00,2019-03-29 03:46:00,104,38
90,2019-03-29 19:24:19,2019-04-11 18:59:18,38,104
90,2019-04-12 22:19:58,2019-04-24 22:25:05,104,38
90,2019-04-25 17:52:04,2019-05-11 18:58:09,38,104
90,2019-05-12 18:59:24,2019-05-24 20:30:07,104,62
90,2019-05-25 23:37:50,2019-05-27 20:49:46,62,72
90,2019-05-29 23:44:02,2019-06-11 07:29:27,72,104
90,2019-06-12 07:14:25,2019-06-25 04:30:29,104,38
90,2019-06-25 20:56:23,2019-07-07 23:49:07,38,104
90,2019-07-08 16:31:07,2019-07-21 00:15:55,104,72
90,2019-07-24 02:55:10,2019-08-05 04:30:43,72,104
90,2019-08-06 04:30:43,2019-08-18 01:11:25,104,72
90,2019-08-21 16:30:07,2019-09-02 01:29:00,72,104
90,2019-09-03 02:57:20,2019-09-15 04:58:05,104,38
90,2019-09-15 18:58:00,2019-09-18 05:56:48,38,72
90,2019-09-18 07:29:42,2019-10-02 02:53:44,72,104
90,2019-10-03 01:30:42,2019-10-15 04:30:22,104,38
90,2019-10-15 20:48:03,2019-10-29 13:28:53,38,104
90,2019-10-30 13:30:30,2019-11-11 08:30:27,104,72
90,2019-11-11 11:09:41,2019-11-23 08:28:45,72,104
90,2019-11-24 11:30:59,2019-12-08 02:30:58,104,38
91,2019-01-31 16:55:00,2019-02-09 04:54:00,54,111
91,2019-02-10 04:46:00,2019-03-01 10:52:00,111,100
91,2019-03-07 22:56:00,2019-03-15 23:34:00,100,111
91,2019-03-18 05:52:00,2019-03-26 00:55:00,111,100
91,2019-03-27 12:55:00,2019-04-04 22:12:43,100,63
91,2019-04-05 22:18:03,2019-04-19 01:16:28,63,100
91,2019-04-26 05:54:03,2019-05-11 01:21:14,100,111
91,2019-05-12 01:31:24,2019-05-15 17:53:03,111,34
91,2019-05-15 20:50:00,2019-05-29 23:46:06,34,100
91,2019-06-11 05:50:53,2019-06-20 17:43:38,100,111
91,2019-06-21 23:52:49,2019-07-04 20:34:42,111,100
91,2019-07-08 01:32:37,2019-07-19 01:25:54,100,111
91,2019-07-19 23:57:22,2019-08-02 20:44:05,111,100
91,2019-08-06 01:32:06,2019-08-19 01:28:14,100,63
91,2019-08-19 23:54:06,2019-09-22 14:52:35,63,138
91,2019-09-23 18:59:26,2019-10-24 01:29:46,138,111
91,2019-10-24 23:50:03,2019-10-27 01:28:49,111,34
91,2019-10-27 11:49:48,2019-11-08 21:54:57,34,104
91,2019-11-09 21:54:57,2019-11-25 22:25:48,104,13
91,2019-11-27 02:30:01,2019-12-10 12:48:41,13,104
91,2019-12-11 12:49:15,2019-12-24 18:50:29,104,54
92,2019-02-02 04:59:00,2019-02-03 19:57:00,71,34
92,2019-02-03 22:56:00,2019-02-17 09:36:00,34,69
92,2019-02-17 21:30:00,2019-02-27 02:11:00,69,34
92,2019-02-28 04:57:00,2019-03-13 10:07:00,34,69
92,2019-03-14 10:22:00,2019-04-01 22:23:41,69,34
92,2019-04-02 22:24:21,2019-04-26 05:28:32,34,69
92,2019-04-27 01:31:31,2019-05-22 02:44:19,69,54
92,2019-05-27 04:31:18,2019-06-15 20:43:10,54,69
92,2019-06-15 20:43:34,2019-06-25 01:29:35,69,34
92,2019-06-25 23:27:56,2019-07-05 17:39:47,34,69
92,2019-07-07 02:48:58,2019-07-28 23:36:10,69,149
92,2019-07-30 20:48:26,2019-08-24 23:48:17,149,34
92,2019-08-25 23:53:25,2019-08-31 16:37:09,34,69
92,2019-09-21 02:48:00,2019-09-27 20:43:37,69,22
92,2019-09-28 23:51:17,2019-10-12 06:43:25,22,69
92,2019-10-13 11:48:57,2019-10-29 01:19:48,69,149
92,2019-10-30 20:55:35,2019-11-24 00:48:24,149,104
92,2019-11-25 11:31:06,2019-12-13 03:24:28,104,38
93,2019-01-24 01:56:00,2019-01-26 18:56:00,10,105
93,2019-01-27 16:40:00,2019-01-31 22:42:00,105,138
93,2019-02-02 01:33:00,2019-02-14 10:42:00,138,122
93,2019-02-15 13:52:00,2019-02-26 04:52:00,122,10
93,2019-03-01 16:42:00,2019-03-08 13:43:00,10,6
93,2019-03-13 18:44:00,2019-03-20 14:45:00,6,10
93,2019-03-23 15:54:00,2019-04-03 06:53:21,10,105
93,2019-04-05 10:13:17,2019-04-07 13:25:08,105,10
93,2019-04-21 10:15:18,2019-04-30 02:51:56,10,6
93,2019-05-01 16:29:56,2019-05-09 13:27:59,6,10
93,2019-06-09 07:30:17,2019-06-12 07:15:01,10,105
93,2019-06-13 13:49:13,2019-06-15 17:52:00,105,10
93,2019-07-01 08:42:32,2019-07-09 07:30:51,10,6
93,2019-07-11 01:31:03,2019-07-16 05:40:38,6,10
93,2019-07-18 13:30:46,2019-07-22 07:21:32,10,105
93,2019-07-23 13:30:57,2019-07-25 16:30:12,105,10
93,2019-08-19 07:25:44,2019-08-21 08:57:02,10,105
93,2019-08-22 11:58:30,2019-08-24 10:25:34,105,10
93,2019-09-02 08:48:34,2019-09-11 10:29:54,10,138
93,2019-09-13 10:30:30,2019-09-28 05:43:26,138,144
93,2019-10-01 05:55:09,2019-10-05 08:03:12,144,153
93,2019-10-06 04:29:53,2019-10-27 07:29:46,153,105
93,2019-10-28 16:24:17,2019-10-30 10:25:24,105,10
93,2019-11-07 08:26:27,2019-11-20 14:30:31,10,6
93,2019-11-23 04:00:10,2019-11-28 17:29:37,6,138
94,2019-01-01 22:58:00,2019-01-04 01:51:00,34,130
94,2019-01-04 22:59:00,2019-01-18 01:07:00,130,99
94,2019-01-19 04:52:00,2019-02-28 10:37:00,99,73
94,2019-03-01 10:54:00,2019-03-11 03:55:00,73,130
94,2019-03-12 00:59:00,2019-03-27 06:18:00,130,73
94,2019-04-10 22:17:12,2019-04-21 18:38:44,73,71
94,2019-04-22 18:41:18,2019-04-24 22:26:42,71,130
94,2019-04-25 18:54:07,2019-05-10 03:55:13,130,99
94,2019-05-12 01:21:01,2019-05-28 01:14:52,99,76
94,2019-05-29 05:40:40,2019-06-04 20:55:03,76,54
94,2019-08-12 17:50:44,2019-08-17 08:49:19,54,100
94,2019-08-18 23:56:13,2019-08-28 20:55:14,100,30
94,2019-08-29 23:57:21,2019-09-17 23:48:13,30,99
94,2019-09-19 23:45:14,2019-10-02 23:51:52,99,30
94,2019-10-03 23:56:35,2019-10-13 20:21:10,30,99
94,2019-10-15 01:30:28,2019-10-21 23:41:27,99,154
94,2019-10-22 23:46:49,2019-11-05 21:55:13,154,99
94,2019-11-07 02:30:59,2019-11-22 21:51:37,99,22
94,2019-11-24 00:50:50,2019-12-09 03:51:48,22,99
94,2019-12-10 18:57:14,2019-12-21 05:30:00,99,34
94,2019-12-22 21:51:10,2019-12-25 19:53:09,34,39
95,2019-01-09 01:59:00,2019-01-20 10:59:00,149,99
95,2019-02-18 10:56:00,2019-02-19 00:36:00,99,32
95,2019-02-20 16:56:00,2019-03-02 04:45:00,32,149
95,2019-03-04 01:59:00,2019-03-13 10:02:00,149,32
95,2019-03-14 12:59:00,2019-03-24 03:54:00,32,149
95,2019-03-26 03:59:00,2019-04-04 07:26:50,149,32
95,2019-04-05 09:01:11,2019-04-16 01:24:00,32,80
95,2019-04-17 03:52:08,2019-04-24 04:15:51,80,54
95,2019-04-24 19:21:51,2019-05-03 22:03:26,54,32
95,2019-05-05 01:07:11,2019-05-13 18:57:14,32,98
95,2019-05-14 23:50:47,2019-05-24 05:37:56,98,54
95,2019-06-11 01:31:14,2019-06-24 07:01:20,54,32
95,2019-06-27 14:54:25,2019-07-08 01:23:20,32,18
95,2019-07-08 23:18:17,2019-07-18 08:44:51,18,99
95,2019-07-26 08:48:42,2019-07-26 23:35:23,99,32
95,2019-07-27 23:47:05,2019-08-06 04:30:27,32,18
95,2019-08-07 04:31:51,2019-08-10 00:24:43,18,154
95,2019-08-10 04:27:43,2019-08-21 06:35:28,154,32
95,2019-08-22 10:30:06,2019-08-31 01:22:07,32,18
95,2019-09-01 01:29:20,2019-09-11 14:03:00,18,32
95,2019-09-12 14:54:30,2019-10-06 01:30:54,32,54
95,2019-10-06 18:59:00,2019-10-13 13:31:09,54,32
95,2019-10-14 14:55:50,2019-11-10 02:30:54,32,99
95,2019-11-16 18:59:08,2019-11-17 05:31:33,99,32
95,2019-11-18 05:31:14,2019-12-15 02:29:51,32,99
95,2019-12-20 21:48:34,2019-12-21 08:08:51,99,32
96,2019-01-18 07:53:00,2019-01-20 04:31:00,99,73
96,2019-01-21 09:49:00,2019-01-31 06:43:00,73,7
96,2019-02-01 04:31:00,2019-02-15 03:28:00,7,23
96,2019-02-16 09:43:00,2019-03-07 09:45:00,23,99
96,2019-03-09 21:42:00,2019-03-11 01:50:00,99,73
96,2019-03-12 09:34:00,2019-03-21 11:55:00,73,7
96,2019-03-22 00:49:00,2019-03-29 03:58:00,7,30
96,2019-03-29 22:23:12,2019-04-09 06:12:44,30,32
96,2019-04-10 06:26:36,2019-04-26 01:28:02,32,80
96,2019-04-27 01:31:45,2019-05-06 01:17:53,80,99
96,2019-05-09 10:14:54,2019-05-11 01:17:07,99,32
96,2019-05-13 18:53:16,2019-05-22 20:50:03,32,22
96,2019-05-23 20:55:09,2019-06-02 05:42:40,22,73
96,2019-06-03 02:56:31,2019-06-11 01:28:02,73,7
96,2019-06-11 16:28:01,2019-06-15 01:24:38,7,111
96,2019-06-16 01:32:01,2019-06-17 20:40:35,111,34
96,2019-06-19 17:41:09,2019-06-29 02:53:38,34,32
96,2019-07-26 16:38:23,2019-07-27 05:41:25,32,73
96,2019-07-28 08:56:38,2019-08-06 20:46:28,73,34
96,2019-08-08 20:49:01,2019-08-13 01:07:29,34,11
96,2019-08-14 02:49:25,2019-08-23 08:38:06,11,99
96,2019-08-24 05:55:06,2019-08-24 17:42:15,99,32
96,2019-08-25 17:42:21,2019-09-02 05:43:38,32,7
96,2019-09-04 20:49:45,2019-09-09 20:52:17,7,30
96,2019-09-11 04:33:32,2019-09-20 05:38:01,30,73
96,2019-09-21 02:51:01,2019-10-01 23:44:46,73,141
96,2019-10-02 23:52:11,2019-10-13 04:30:22,141,54
96,2019-10-18 17:46:45,2019-10-27 23:51:07,54,99
96,2019-11-07 08:30:05,2019-11-08 05:31:22,99,32
96,2019-11-09 14:32:10,2019-11-20 00:19:46,32,11
96,2019-11-21 17:30:52,2019-11-22 18:58:01,11,34
96,2019-11-23 15:22:28,2019-12-08 14:29:34,34,99
96,2019-12-19 03:58:52,2019-12-19 21:49:52,99,73
97,2019-01-02 04:34:00,2019-01-19 04:57:00,169,30
97,2019-01-20 01:57:00,2019-01-28 22:48:00,30,156
97,2019-01-30 01:33:00,2019-02-09 07:59:00,156,30
97,2019-02-10 04:56:00,2019-02-19 01:43:00,30,156
97,2019-02-20 16:53:00,2019-03-02 01:59:00,156,143
97,2019-03-03 04:59:00,2019-03-16 09:56:00,143,100
97,2019-03-18 09:54:00,2019-03-26 03:42:00,100,30
97,2019-03-27 03:15:00,2019-04-05 15:49:24,30,73
97,2019-04-06 16:02:08,2019-04-18 01:09:26,73,30
97,2019-05-07 20:50:39,2019-05-16 01:30:23,30,54
97,2019-05-16 07:30:26,2019-05-26 04:30:14,54,59
97,2019-05-27 01:31:25,2019-06-10 01:21:37,59,30
97,2019-06-10 23:56:48,2019-06-23 08:42:10,30,73
97,2019-06-24 04:21:39,2019-07-05 23:45:29,73,30
97,2019-07-07 01:32:16,2019-07-18 10:16:01,30,73
97,2019-07-19 10:29:20,2019-07-28 23:56:37,73,22
97,2019-07-29 20:47:38,2019-08-11 05:08:49,22,73
97,2019-08-12 02:53:22,2019-08-22 23:44:30,73,30
97,2019-08-23 20:43:34,2019-09-02 23:55:22,30,54
97,2019-10-06 23:52:26,2019-10-16 23:53:46,54,73
97,2019-10-19 14:58:39,2019-10-30 20:55:02,73,63
97,2019-10-31 23:49:58,2019-11-13 05:30:24,63,100
97,2019-11-14 11:31:32,2019-12-05 05:30:31,100,154
97,2019-12-06 00:50:47,2019-12-14 21:24:47,154,73
98,2019-01-02 07:48:00,2019-01-19 01:57:00,73,48
98,2019-01-20 01:59:00,2019-01-30 04:44:00,48,73
98,2019-01-31 04:46:00,2019-02-13 01:59:00,73,130
98,2019-02-14 01:58:00,2019-02-18 04:41:00,130,7
98,2019-02-18 07:47:00,2019-03-04 10:48:00,7,99
98,2019-04-12 01:06:19,2019-04-24 22:24:09,99,30
98,2019-04-25 18:59:34,2019-05-07 21:41:06,30,73
98,2019-05-09 00:44:00,2019-05-22 23:49:38,73,30
98,2019-05-23 20:52:39,2019-06-05 05:51:13,30,73
98,2019-06-06 02:50:43,2019-06-16 19:30:14,73,11
98,2019-06-17 20:39:13,2019-07-02 07:07:23,11,73
98,2019-07-03 02:48:33,2019-07-16 20:54:21,73,130
98,2019-07-17 18:59:18,2019-07-30 18:20:58,130,99
98,2019-07-31 23:54:12,2019-08-12 23:51:17,99,149
98,2019-08-14 11:45:13,2019-08-25 05:38:20,149,73
98,2019-08-26 02:56:05,2019-09-10 06:24:15,73,121
98,2019-09-11 05:55:59,2019-09-23 06:25:25,121,73
98,2019-10-24 02:52:10,2019-11-04 02:30:56,73,39
98,2019-11-04 21:37:44,2019-11-15 21:56:10,39,73
99,2019-07-01 23:44:33,2019-07-10 06:47:43,72,54
99,2019-07-11 16:29:42,2019-07-19 14:29:50,54,73
99,2019-07-21 23:54:04,2019-08-04 02:57:31,73,30
99,2019-08-05 01:31:53,2019-08-16 03:03:25,30,73
99,2019-08-17 02:50:51,2019-08-26 02:39:38,73,30
99,2019-08-26 23:55:17,2019-09-05 01:11:52,30,99
